Generation,Distance,Routes
142,1967.15,15
143,1985.82,15
144,1981.03,15
145,1974.47,15
146,1970.28,15
147,1982.1,15
148,1975.44,15
149,1975.31,15
150,1978.66,15
151,1987.97,15
152,1991.23,15
153,1991.7,15
154,1988.22,15
155,1990.08,15
156,1985.35,15
157,1962.43,16
158,1983.48,15
159,1980.99,15
160,1982.47,15
161,1987.41,15
162,1989.16,15
163,1984.51,15
164,1958.91,16
165,1965.28,16
166,1968.99,15
167,1963.56,16
168,1961.41,16
169,1962.7,16
170,1969.63,15
171,1975.06,15
172,1977.33,15
173,1977.33,15
174,1977.81,15
175,1976.29,15
176,1973.65,15
177,1974.05,15
178,1975.25,15
179,1969.2,15
180,1954.95,15
181,1954.95,15
182,1957.61,15
183,1957.61,15
184,1954.95,15
185,1955.96,15
186,1954.09,15
187,1956.61,15
188,1940.86,15
189,1945.27,15
190,1933.5,15
191,1945.27,15
192,1949.94,15
193,1956.69,15
194,1953.48,15
195,1956.92,15
196,1957.78,15
197,1955.52,15
198,1955.52,15
199,1953.61,15
200,1956.71,15
201,1949.49,15
202,1951.61,15
203,1954.84,15
204,1953.49,15
205,1944.07,15
206,1935.77,15
207,1942.48,15
208,1936.69,15
209,1927.17,15
210,1930.79,15
211,1945.14,15
212,1933.01,15
213,1929.1,15
214,1952.25,15
215,1939.48,15
216,1933.62,15
217,1933.62,15
218,1944.88,15
219,1946.13,15
220,1940.13,15
221,1938.35,15
222,1923.18,16
223,1923.11,16
224,1934.56,15
225,1930.09,15
226,1914.09,15
227,1912.95,15
228,1915.69,15
229,1910.32,15
230,1914.82,15
231,1911.73,15
232,1912.85,15
233,1927.97,15
234,1932.74,15
235,1922.99,15
236,1920.21,15
237,1920.21,15
238,1912.38,15
239,1916.27,15
240,1910.37,15
241,1931.23,15
242,1908.85,15
243,1904.22,16
244,1904.69,15
245,1904.69,15
246,1916.25,15
247,1914.94,15
248,1920.18,15
249,1926.47,15
250,1906.05,15
251,1913.03,15
252,1917.16,15
253,1901.67,15
254,1895.3,15
255,1917.16,15
256,1909.04,15
257,1915.87,15
258,1915.87,15
259,1913.14,15
260,1908.25,15
261,1908.25,15
262,1921.44,15
263,1916.76,15
264,1899.61,15
265,1902.81,15
266,1897.01,15
267,1896.11,15
268,1902.62,15
269,1886.77,15
270,1891.86,15
271,1878.62,15
272,1879.43,15
273,1878.54,15
274,1879.43,15
275,1881.91,15
276,1878.37,15
277,1899.49,15
278,1899.49,15
279,1902.76,15
280,1900.58,15
281,1889.68,15
282,1886.77,15
283,1882.7,15
284,1892.29,15
285,1879.31,15
286,1888.01,15
287,1882.3,15
288,1885.56,15
289,1890.05,15
290,1887.06,15
291,1887.06,15
292,1890.87,15
293,1898.57,15
294,1901.71,15
295,1882.02,15
296,1901.01,15
297,1898.57,15
298,1893.72,15
299,1896.78,15
300,1895.91,15
301,1892.29,15
302,1878.76,15
303,1880.54,15
304,1883.83,15
305,1883.83,15
306,1882.79,15
307,1884.73,15
308,1882.02,15
309,1880.21,15
310,1889.15,15
311,1884.44,15
312,1882.3,15
313,1885.56,15
314,1881.08,15
315,1879.45,15
316,1886.01,15
317,1888.37,15
318,1881.83,15
319,1885.56,15
320,1887.06,15
321,1906.44,15
322,1898.4,15
323,1896.85,15
324,1893.27,15
325,1893.95,15
326,1892.17,15
327,1895.5,15
328,1903.6,15
329,1906.97,15
330,1895.65,15
331,1896.85,15
332,1890.1,15
333,1881.99,15
334,1891.62,15
335,1880.08,15
336,1879.73,15
337,1879.73,15
338,1879.01,15
339,1882.97,15
340,1883.98,15
341,1887.11,15
342,1879.4,15
343,1895.3,15
344,1903.87,15
345,1901.92,15
346,1895.3,15
347,1895.3,15
348,1899.97,15
349,1881.67,15
350,1886.91,15
351,1894.13,15
352,1888.28,15
353,1885,15
354,1880.07,15
355,1878.71,15
356,1878.33,15
357,1878.71,15
358,1880.41,15
359,1883.93,15
360,1889.3,15
361,1887.49,15
362,1881.36,15
363,1888.1,15
364,1899.6,15
365,1882.95,15
366,1899.6,15
367,1882.95,15
368,1882.95,15
369,1881.36,15
370,1888.82,15
371,1892.9,15
372,1891.27,15
373,1892.49,15
374,1887.08,15
375,1887.18,15
376,1886.12,15
377,1886.13,15
378,1881.36,15
379,1892.47,15
380,1879.32,15
381,1881.91,15
382,1880.71,15
383,1878.98,15
384,1886.38,15
385,1892.95,15
386,1880.41,15
387,1878.71,15
388,1883.74,15
389,1881.36,15
390,1880.17,15
391,1879.53,15
392,1883.53,15
393,1884.54,15
394,1882.46,15
395,1886.69,15
396,1885.07,15
397,1885.71,15
398,1877.45,15
399,1878.04,15
400,1883.53,15
401,1882.95,15
402,1886.13,15
403,1891.84,15
404,1893.27,15
405,1894.46,15
406,1893.11,15
407,1877.5,15
408,1877.22,15
409,1877.22,15
410,1891.84,15
411,1890.21,15
412,1890.89,15
413,1889.3,15
414,1880.2,15
415,1886.13,15
416,1880.16,15
417,1883.73,15
418,1883.73,15
419,1891.42,15
420,1890.89,15
421,1880.25,15
422,1883.18,15
423,1878.65,15
424,1879.16,15
425,1883.18,15
426,1883.18,15
427,1882.37,15
428,1876.84,15
429,1876.78,15
430,1876.88,15
431,1876.88,15
432,1877.4,15
433,1877.84,15
434,1877.79,15
435,1877.72,15
436,1878.09,15
437,1878.52,15
438,1878.28,15
439,1878.2,15
440,1878.32,15
441,1877.79,15
442,1877.58,15
443,1877.41,15
444,1877.19,15
445,1877.62,15
446,1877.63,15
447,1877.98,15
448,1878.14,15
449,1877.97,15
450,1877.67,15
451,1877.62,15
452,1877.67,15
453,1877.83,15
454,1878.01,15
455,1878.13,15
456,1877.72,15
457,1871.87,15
458,1871.87,15
459,1871.87,15
460,1871.87,15
461,1871.87,15
462,1871.87,15
463,1871.87,15
464,1871.87,15
465,1871.87,15
466,1871.87,15
467,1871.87,15
468,1871.87,15
469,1871.87,15
470,1871.87,15
471,1871.87,15
472,1871.87,15
473,1871.87,15
474,1871.87,15
475,1871.87,15
476,1871.87,15
477,1871.87,15
478,1871.87,15
479,1871.87,15
480,1871.87,15
481,1871.87,15
482,1871.87,15
483,1871.87,15
484,1871.87,15
485,1866.01,15
486,1866.01,15
487,1866.01,15
488,1866.01,15
489,1862.14,15
490,1862.14,15
491,1862.14,15
492,1862.14,15
493,1862.14,15
494,1862.14,15
495,1862.14,15
496,1862.14,15
497,1862.14,15
498,1862.14,15
499,1862.14,15
500,1862.14,15
501,1862.14,15
502,1862.14,15
503,1862.14,15
504,1862.14,15
505,1862.14,15
506,1862.14,15
507,1862.14,15
508,1862.14,15
509,1858.9,15
510,1858.9,15
511,1858.9,15
512,1858.9,15
513,1858.9,15
514,1858.9,15
515,1858.9,15
516,1858.9,15
517,1858.9,15
518,1858.9,15
519,1858.9,15
520,1858.9,15
521,1858.9,15
522,1858.9,15
523,1858.9,15
524,1858.9,15
525,1858.9,15
526,1858.9,15
527,1858.9,15
528,1858.9,15
529,1858.9,15
530,1858.9,15
531,1858.9,15
532,1858.9,15
533,1858.9,15
534,1858.9,15
535,1858.9,15
536,1858.9,15
537,1858.9,15
538,1858.9,15
539,1858.9,15
540,1858.9,15
541,1858.9,15
542,1858.9,15
543,1858.9,15
544,1858.9,15
545,1858.9,15
546,1858.9,15
547,1858.9,15
548,1858.9,15
549,1858.9,15
550,1858.9,15
551,1858.9,15
552,1858.9,15
553,1858.9,15
554,1858.9,15
555,1858.9,15
556,1858.9,15
557,1858.9,15
558,1858.9,15
559,1858.9,15
560,1858.9,15
561,1858.9,15
562,1858.9,15
563,1858.9,15
564,1858.9,15
565,1858.9,15
566,1858.9,15
567,1858.9,15
568,1858.9,15
569,1858.9,15
570,1858.9,15
571,1858.9,15
572,1858.9,15
573,1858.9,15
574,1858.9,15
575,1858.9,15
576,1858.9,15
577,1858.9,15
578,1858.9,15
579,1858.9,15
580,1858.9,15
581,1858.9,15
582,1858.9,15
583,1858.9,15
584,1858.9,15
585,1858.9,15
586,1858.9,15
587,1858.9,15
588,1858.9,15
589,1858.9,15
590,1858.9,15
591,1858.9,15
592,1858.9,15
593,1858.9,15
594,1858.9,15
595,1858.9,15
596,1858.9,15
597,1858.9,15
598,1858.9,15
599,1858.9,15
600,1858.9,15
601,1858.9,15
602,1858.9,15
603,1858.9,15
604,1858.9,15
605,1858.9,15
606,1858.9,15
607,1858.9,15
608,1848.75,15
609,1848.75,15
610,1848.75,15
611,1848.75,15
612,1848.75,15
613,1848.75,15
614,1848.75,15
615,1848.75,15
616,1848.75,15
617,1848.75,15
618,1848.75,15
619,1848.75,15
620,1848.75,15
621,1848.75,15
622,1848.75,15
623,1848.75,15
624,1848.75,15
625,1848.75,15
626,1848.75,15
627,1848.75,15
628,1848.75,15
629,1848.75,15
630,1848.75,15
631,1848.75,15
632,1848.75,15
633,1848.75,15
634,1848.75,15
635,1848.75,15
636,1848.75,15
637,1847.74,15
638,1847.74,15
639,1847.74,15
640,1847.74,15
641,1847.74,15
642,1847.74,15
643,1847.74,15
644,1847.74,15
645,1847.74,15
646,1847.74,15
647,1847.74,15
648,1847.74,15
649,1847.74,15
650,1847.74,15
651,1847.74,15
652,1847.74,15
653,1847.74,15
654,1847.74,15
655,1847.74,15
656,1847.74,15
657,1847.74,15
658,1847.74,15
659,1847.74,15
660,1843.7,15
661,1843.7,15
662,1843.7,15
663,1843.7,15
664,1843.7,15
665,1843.7,15
666,1843.7,15
667,1843.7,15
668,1843.7,15
669,1843.7,15
670,1843.7,15
671,1843.7,15
672,1843.7,15
673,1843.7,15
674,1843.7,15
675,1843.26,15
676,1843.26,15
677,1843.26,15
678,1843.26,15
679,1843.26,15
680,1843.26,15
681,1843.26,15
682,1843.26,15
683,1839.07,15
684,1839.07,15
685,1839.07,15
686,1839.07,15
687,1839.07,15
688,1839.07,15
689,1839.07,15
690,1839.07,15
691,1839.07,15
692,1839.07,15
693,1839.07,15
694,1839.07,15
695,1839.07,15
696,1834.17,15
697,1834.17,15
698,1834.17,15
699,1834.17,15
700,1834.17,15
701,1834.17,15
702,1834.17,15
703,1834.17,15
704,1831.4,15
705,1831.4,15
706,1831.4,15
707,1831.4,15
708,1827.86,15
709,1827.86,15
710,1822.39,15
711,1822.39,15
712,1822.39,15
713,1822.39,15
714,1822.39,15
715,1822.39,15
716,1822.39,15
717,1822.39,15
718,1822.17,15
719,1822.39,15
720,1822.39,15
721,1822.39,15
722,1822.39,15
723,1822.39,15
724,1822.39,15
725,1821.22,15
726,1821.22,15
727,1821.22,15
728,1821.22,15
729,1821.22,15
730,1821.22,15
731,1821.22,15
732,1821.22,15
733,1821.22,15
734,1820.89,15
735,1821.22,15
736,1821.22,15
737,1821.22,15
738,1821.22,15
739,1821.22,15
740,1807.54,15
741,1807.54,15
742,1807.54,15
743,1807.54,15
744,1807.54,15
745,1807.54,15
746,1807.54,15
747,1807.54,15
748,1807.54,15
749,1807.54,15
750,1807.54,15
751,1807.54,15
752,1799.13,15
753,1799.13,15
754,1799.13,15
755,1799.13,15
756,1799.13,15
757,1799.13,15
758,1799.13,15
759,1799.13,15
760,1799.13,15
761,1799.13,15
762,1799.13,15
763,1799.13,15
764,1799.13,15
765,1799.13,15
766,1799.13,15
767,1799.13,15
768,1799.13,15
769,1799.13,15
770,1799.13,15
771,1799.13,15
772,1799.13,15
773,1799.13,15
774,1799.13,15
775,1799.13,15
776,1799.13,15
777,1799.13,15
778,1799.13,15
779,1799.13,15
780,1799.13,15
781,1799.13,15
782,1799.13,15
783,1799.13,15
784,1799.13,15
785,1799.13,15
786,1799.13,15
787,1799.13,15
788,1799.13,15
789,1799.13,15
790,1799.13,15
791,1799.13,15
792,1799.13,15
793,1799.13,15
794,1799.13,15
795,1799.13,15
796,1799.13,15
797,1799.13,15
798,1799.13,15
799,1799.13,15
800,1799.13,15
801,1799.13,15
802,1799.13,15
803,1799.13,15
804,1799.13,15
805,1799.13,15
806,1799.13,15
807,1799.13,15
808,1799.13,15
809,1799.13,15
810,1799.13,15
811,1799.13,15
812,1799.13,15
813,1799.13,15
814,1799.13,15
815,1799.13,15
816,1799.13,15
817,1799.13,15
818,1799.13,15
819,1799.13,15
820,1799.13,15
821,1799.13,15
822,1799.13,15
823,1799.13,15
824,1799.13,15
825,1799.13,15
826,1799.13,15
827,1799.13,15
828,1799.13,15
829,1799.13,15
830,1799.13,15
831,1799.13,15
832,1799.13,15
833,1799.13,15
834,1799.13,15
835,1799.13,15
836,1799.13,15
837,1799.13,15
838,1799.13,15
839,1799.13,15
840,1799.13,15
841,1799.13,15
842,1799.13,15
843,1799.13,15
844,1799.13,15
845,1799.13,15
846,1799.13,15
847,1799.13,15
848,1799.13,15
849,1799.13,15
850,1799.13,15
851,1799.13,15
852,1799.13,15
853,1799.13,15
854,1799.13,15
855,1799.13,15
856,1799.13,15
857,1799.13,15
858,1799.13,15
859,1799.13,15
860,1799.13,15
861,1799.13,15
862,1799.13,15
863,1799.13,15
864,1799.13,15
865,1799.13,15
866,1799.13,15
867,1799.13,15
868,1799.13,15
869,1799.13,15
870,1799.13,15
871,1799.13,15
872,1799.13,15
873,1799.13,15
874,1799.13,15
875,1799.13,15
876,1799.13,15
877,1799.13,15
878,1799.13,15
879,1799.13,15
880,1799.13,15
881,1799.13,15
882,1799.13,15
883,1799.13,15
884,1799.13,15
885,1799.13,15
886,1799.13,15
887,1799.13,15
888,1799.13,15
889,1799.13,15
890,1799.13,15
891,1799.13,15
892,1799.13,15
893,1799.13,15
894,1799.13,15
895,1799.13,15
896,1799.13,15
897,1799.13,15
898,1799.13,15
899,1799.13,15
900,1799.13,15
901,1799.13,15
902,1799.13,15
903,1799.13,15
904,1799.13,15
905,1799.13,15
906,1799.13,15
907,1799.13,15
908,1799.13,15
909,1799.13,15
910,1799.13,15
911,1799.13,15
912,1799.13,15
913,1799.13,15
914,1799.13,15
915,1799.13,15
916,1799.13,15
917,1797.72,15
918,1797.25,15
919,1799.13,15
920,1799.13,15
921,1799.13,15
922,1799.13,15
923,1799.13,15
924,1799.13,15
925,1799.13,15
926,1799.13,15
927,1799.13,15
928,1799.13,15
929,1799.13,15
930,1799.13,15
931,1799.13,15
932,1799.13,15
933,1799.13,15
934,1799.13,15
935,1799.13,15
936,1799.13,15
937,1799.13,15
938,1799.13,15
939,1799.13,15
940,1799.13,15
941,1799.13,15
942,1799.13,15
943,1799.13,15
944,1799.13,15
945,1799.13,15
946,1799.13,15
947,1799.13,15
948,1799.13,15
949,1799.13,15
950,1799.13,15
951,1799.13,15
952,1799.13,15
953,1799.13,15
954,1799.13,15
955,1799.13,15
956,1799.13,15
957,1799.13,15
958,1799.13,15
959,1799.13,15
960,1799.13,15
961,1799.13,15
962,1799.13,15
963,1799.13,15
964,1799.13,15
965,1799.13,15
966,1799.13,15
967,1799.13,15
968,1799.13,15
969,1799.13,15
970,1799.13,15
971,1799.13,15
972,1799.13,15
973,1799.13,15
974,1799.13,15
975,1799.13,15
976,1799.13,15
977,1799.13,15
978,1795.63,15
979,1795.63,15
980,1795.63,15
981,1795.63,15
982,1795.63,15
983,1795.63,15
984,1795.63,15
985,1795.63,15
986,1791.36,15
987,1791.36,15
988,1791.36,15
989,1791.36,15
990,1791.36,15
991,1791.36,15
992,1791.36,15
993,1791.36,15
994,1791.36,15
995,1791.36,15
996,1791.36,15
997,1791.36,15
998,1791.36,15
999,1791.36,15
1000,1791.36,15
1001,3706.5,52
1002,3657.04,51
1003,3659.98,49
1004,3482.89,49
1005,3439.49,48
1006,3438.28,46
1007,3342.67,44
1008,3212.42,42
1009,3233.41,40
1010,3172.14,40
1011,3088.71,39
1012,3045.93,37
1013,2987.18,36
1014,2972.99,35
1015,2881.59,33
1016,2781.94,33
1017,2796.06,32
1018,2723.89,32
1019,2679.51,32
1020,2703.75,30
1021,2653.38,29
1022,2640.2,29
1023,2592.47,27
1024,2584.11,26
1025,2571.1,25
1026,2565.39,24
1027,2526.57,23
1028,2502.14,23
1029,2476.95,22
1030,2435.55,22
1031,2469.36,20
1032,2399.47,20
1033,2412.83,20
1034,2415.61,19
1035,2404.35,19
1036,2387.75,18
1037,2323.45,18
1038,2342.49,18
1039,2178.42,18
1040,2236.09,17
1041,2233.99,17
1042,2305.87,16
1043,2331.09,16
1044,2246.3,16
1045,2172.07,17
1046,2168.69,17
1047,2154.4,17
1048,2170.41,17
1049,2152.44,17
1050,2156.6,16
1051,2153.9,16
1052,2126.18,16
1053,2109,16
1054,2113.35,16
1055,2102.76,15
1056,2094.01,15
1057,2093,15
1058,2086,16
1059,2030.65,16
1060,2073.26,15
1061,2050.2,15
1062,2091.81,15
1063,2056.94,15
1064,2039.24,15
1065,2033.83,15
1066,2004.74,15
1067,2005.2,15
1068,2002.18,15
1069,2009.24,15
1070,2016.92,15
1071,2009.02,15
1072,2011.01,15
1073,2006.13,15
1074,2019.48,15
1075,2009.81,15
1076,2015,15
1077,1991.13,15
1078,1993.62,15
1079,1991.63,15
1080,1990.35,15
1081,1991.7,15
1082,1989.72,15
1083,1986.1,15
1084,1986.1,15
1085,1970.32,15
1086,1969.34,15
1087,1969.34,15
1088,1969.58,15
1089,1950.3,15
1090,1949.45,15
1091,1948,15
1092,1954.01,15
1093,1946.97,15
1094,1952.49,15
1095,1946.2,15
1096,1953.48,15
1097,1945.73,15
1098,1947.83,15
1099,1946.45,15
1100,1946.85,15
1101,1946.15,15
1102,1946.9,15
1103,1948.66,15
1104,1947.41,15
1105,1948.48,15
1106,1947.41,15
1107,1941.14,15
1108,1937.78,15
1109,1936.11,15
1110,1935.1,15
1111,1945.64,15
1112,1949.38,15
1113,1942.52,15
1114,1941.48,15
1115,1934.21,15
1116,1940.46,15
1117,1940.46,15
1118,1941.81,15
1119,1939.11,15
1120,1938.57,15
1121,1934.36,15
1122,1936.03,15
1123,1933.24,15
1124,1933.24,15
1125,1932.23,15
1126,1934.36,15
1127,1933.07,15
1128,1932.57,15
1129,1933.46,15
1130,1932.69,15
1131,1933.74,15
1132,1932.12,15
1133,1931.8,15
1134,1945.89,15
1135,1948.9,15
1136,1938.88,15
1137,1938.88,15
1138,1943.55,15
1139,1944.89,15
1140,1950.42,15
1141,1933,15
1142,1933,15
1143,1937.1,15
1144,1944.89,15
1145,1938.88,15
1146,1938.88,15
1147,1938.33,15
1148,1947.88,15
1149,1926.32,15
1150,1926.32,15
1151,1927.77,15
1152,1927.77,15
1153,1924.91,15
1154,1928.1,15
1155,1929.1,15
1156,1928.1,15
1157,1928.36,15
1158,1927.45,15
1159,1927.55,15
1160,1927.77,15
1161,1927.1,15
1162,1927.45,15
1163,1927.45,15
1164,1924.91,15
1165,1924.94,15
1166,1924.93,15
1167,1924.91,15
1168,1925,15
1169,1924.96,15
1170,1925,15
1171,1925.02,15
1172,1931.42,15
1173,1931.42,15
1174,1947.4,15
1175,1931.27,15
1176,1951.59,15
1177,1951.59,15
1178,1946.73,15
1179,1927.81,15
1180,1930.76,15
1181,1948,15
1182,1948.15,15
1183,1921.23,15
1184,1921.23,15
1185,1921.23,15
1186,1921.23,15
1187,1921.23,15
1188,1921.23,15
1189,1921.23,15
1190,1921.23,15
1191,1921.23,15
1192,1915.73,15
1193,1915.73,15
1194,1915.73,15
1195,1914.46,15
1196,1914.46,15
1197,1914.46,15
1198,1914.46,15
1199,1914.46,15
1200,1914.46,15
1201,1914.46,15
1202,1914.46,15
1203,1914.46,15
1204,1911.63,15
1205,1911.63,15
1206,1911.63,15
1207,1911.63,15
1208,1911.63,15
1209,1911.63,15
1210,1911.63,15
1211,1911.63,15
1212,1911.63,15
1213,1911.63,15
1214,1911.63,15
1215,1911.63,15
1216,1911.63,15
1217,1911.63,15
1218,1911.63,15
1219,1911.63,15
1220,1911.63,15
1221,1911.63,15
1222,1909.4,15
1223,1909.4,15
1224,1909.4,15
1225,1909.4,15
1226,1909.4,15
1227,1909.4,15
1228,1909.4,15
1229,1909.4,15
1230,1909.4,15
1231,1909.4,15
1232,1909.4,15
1233,1909.4,15
1234,1909.4,15
1235,1909.4,15
1236,1909.4,15
1237,1909.4,15
1238,1909.4,15
1239,1909.4,15
1240,1909.4,15
1241,1909.4,15
1242,1906.49,15
1243,1906.49,15
1244,1906.49,15
1245,1906.49,15
1246,1898.88,15
1247,1898.88,15
1248,1898.88,15
1249,1898.88,15
1250,1898.88,15
1251,1898.88,15
1252,1898.88,15
1253,1898.88,15
1254,1898.88,15
1255,1898.88,15
1256,1898.88,15
1257,1898.88,15
1258,1890.46,15
1259,1890.46,15
1260,1890.17,15
1261,1890.17,15
1262,1890.17,15
1263,1890.17,15
1264,1890.17,15
1265,1884.93,15
1266,1884.93,15
1267,1883.77,15
1268,1883.48,15
1269,1883.02,15
1270,1883.19,15
1271,1883.19,15
1272,1881.61,15
1273,1881.61,15
1274,1881.61,15
1275,1881.61,15
1276,1881.61,15
1277,1881.61,15
1278,1881.61,15
1279,1881.61,15
1280,1881.61,15
1281,1881.61,15
1282,1881.61,15
1283,1881.61,15
1284,1881.61,15
1285,1881.61,15
1286,1881.61,15
1287,1881.61,15
1288,1881.61,15
1289,1881.61,15
1290,1881.61,15
1291,1881.61,15
1292,1881.61,15
1293,1881.54,15
1294,1881.54,15
1295,1881.54,15
1296,1881.54,15
1297,1881.54,15
1298,1880.61,15
1299,1880.61,15
1300,1880.61,15
1301,1880.61,15
1302,1880.61,15
1303,1880.61,15
1304,1880.61,15
1305,1880.61,15
1306,1880.61,15
1307,1880.61,15
1308,1880.61,15
1309,1879.14,15
1310,1872.9,15
1311,1872.81,15
1312,1872.81,15
1313,1872.81,15
1314,1866.57,15
1315,1866.57,15
1316,1866.57,15
1317,1866.03,15
1318,1865.95,15
1319,1866.3,15
1320,1866.57,15
1321,1866.57,15
1322,1866.57,15
1323,1866.57,15
1324,1866.5,15
1325,1866.5,15
1326,1866.5,15
1327,1866.5,15
1328,1866.5,15
1329,1866.5,15
1330,1866.08,15
1331,1866.2,15
1332,1866.5,15
1333,1863.57,15
1334,1863.57,15
1335,1863.57,15
1336,1863.57,15
1337,1863.57,15
1338,1863.57,15
1339,1854.71,15
1340,1854.71,15
1341,1854.71,15
1342,1854.71,15
1343,1854.64,15
1344,1849.6,15
1345,1849.6,15
1346,1849.6,15
1347,1849.6,15
1348,1849.6,15
1349,1849.6,15
1350,1849.6,15
1351,1849.6,15
1352,1849.6,15
1353,1849.6,15
1354,1849.6,15
1355,1849.6,15
1356,1849.53,15
1357,1849.53,15
1358,1849.53,15
1359,1849.53,15
1360,1849.53,15
1361,1849.53,15
1362,1849.53,15
1363,1849.53,15
1364,1849.53,15
1365,1849.53,15
1366,1849.53,15
1367,1849.53,15
1368,1849.53,15
1369,1849.53,15
1370,1849.53,15
1371,1849.53,15
1372,1849.53,15
1373,1849.53,15
1374,1849.53,15
1375,1849.53,15
1376,1849.53,15
1377,1849.53,15
1378,1849.53,15
1379,1849.53,15
1380,1849.53,15
1381,1849.53,15
1382,1849.53,15
1383,1849.53,15
1384,1849.53,15
1385,1849.53,15
1386,1849.53,15
1387,1849.53,15
1388,1849.53,15
1389,1849.53,15
1390,1849.53,15
1391,1849.53,15
1392,1849.53,15
1393,1849.53,15
1394,1849.53,15
1395,1849.53,15
1396,1849.53,15
1397,1849.53,15
1398,1849.53,15
1399,1849.53,15
1400,1849.53,15
1401,1849.53,15
1402,1849.53,15
1403,1849.53,15
1404,1849.53,15
1405,1849.53,15
1406,1849.53,15
1407,1849.53,15
1408,1848.53,15
1409,1848.53,15
1410,1848.53,15
1411,1848.53,15
1412,1848.53,15
1413,1848.53,15
1414,1848.53,15
1415,1848.53,15
1416,1848.53,15
1417,1848.53,15
1418,1848.53,15
1419,1848.53,15
1420,1848.03,15
1421,1847.82,15
1422,1847.46,15
1423,1843.98,15
1424,1843.98,15
1425,1844.18,15
1426,1844.03,15
1427,1844.18,15
1428,1844.38,15
1429,1844.1,15
1430,1844.66,15
1431,1844.92,15
1432,1844.96,15
1433,1844.92,15
1434,1844.94,15
1435,1844.78,15
1436,1844.82,15
1437,1844.76,15
1438,1844.85,15
1439,1845.14,15
1440,1845.46,15
1441,1845.22,15
1442,1844.65,15
1443,1845.25,15
1444,1844.88,15
1445,1845.78,15
1446,1845.78,15
1447,1845.78,15
1448,1845.5,15
1449,1845.78,15
1450,1845.78,15
1451,1845.78,15
1452,1845.78,15
1453,1845.78,15
1454,1844.79,15
1455,1844.79,15
1456,1844.79,15
1457,1844.79,15
1458,1844.79,15
1459,1844.79,15
1460,1844.79,15
1461,1844.79,15
1462,1844.79,15
1463,1844.79,15
1464,1844.79,15
1465,1844.79,15
1466,1834.34,15
1467,1834.34,15
1468,1834.34,15
1469,1834.34,15
1470,1834.34,15
1471,1834.34,15
1472,1834.34,15
1473,1834.34,15
1474,1834.34,15
1475,1834.34,15
1476,1834.34,15
1477,1834.34,15
1478,1834.34,15
1479,1830.46,15
1480,1830.46,15
1481,1830.46,15
1482,1830.46,15
1483,1830.46,15
1484,1830.46,15
1485,1830.46,15
1486,1830.46,15
1487,1830.46,15
1488,1830.46,15
1489,1830.46,15
1490,1830.46,15
1491,1830.46,15
1492,1830.46,15
1493,1830.46,15
1494,1830.46,15
1495,1830.46,15
1496,1830.46,15
1497,1830.46,15
1498,1830.46,15
1499,1830.46,15
