Generation,Distance,Routes
469,1337.37,10
470,1337.37,10
471,1337.37,10
472,1337.37,10
473,1337.37,10
474,1337.37,10
475,1337.37,10
476,1337.37,10
477,1337.37,10
478,1337.37,10
479,1337.37,10
480,1337.37,10
481,1337.37,10
482,1337.37,10
483,1337.37,10
484,1337.37,10
485,1337.37,10
486,1337.37,10
487,1337.37,10
488,1337.37,10
489,1337.37,10
490,1337.37,10
491,1337.37,10
492,1337.37,10
493,1337.37,10
494,1337.37,10
495,1337.37,10
496,1337.37,10
497,1337.37,10
498,1337.37,10
499,1337.37,10
500,1337.37,10
