Generation,Distance,Routes
632,2030.08,15
633,2028.05,15
634,2045.59,15
635,2042.75,15
636,2050.19,15
637,2029.09,15
638,2025.54,15
639,2029.46,15
640,2033.74,15
641,2022.98,15
642,2028.75,15
643,2031.78,15
644,2026.67,15
645,2026.34,15
646,2025.98,15
647,2020.23,15
648,2006.77,15
649,2010.57,15
650,2016.52,15
651,2016.26,15
652,2025.48,15
653,2032.45,15
654,2028.1,15
655,2013.41,15
656,2029.04,15
657,2023.93,15
658,2028.34,15
659,2028.71,15
660,2043.72,15
661,2028.17,15
662,2014.03,15
663,2032.74,15
664,2035.99,15
665,2028.52,15
666,2029.22,15
667,2029.25,15
668,2018.43,15
669,2021.47,15
670,2019.09,15
671,2002.44,15
672,2015.17,15
673,2017.24,15
674,2017.57,15
675,2013.32,15
676,2026.93,15
677,2021.02,15
678,2032.84,15
679,2025.45,15
680,2024.99,15
681,2019.47,15
682,2018.46,15
683,2031.1,15
684,2031.3,15
685,2038.51,15
686,2023.09,15
687,2032.92,15
688,2035.7,15
689,2032.18,15
690,2036.17,15
691,2043.78,15
692,2026.98,15
693,2030.02,15
694,2021.38,15
695,2030.02,15
696,2017.92,15
697,2018.16,15
698,2022.35,15
699,2012.36,15
700,2005.89,15
701,2002.17,15
702,2015.91,15
703,1995.56,15
704,1995.46,15
705,1991.89,15
706,2000.61,15
707,1997.43,15
708,2002.03,15
709,2006.74,15
710,2011.57,15
711,2011.93,15
712,2007.77,15
713,2002.07,15
714,1990.94,15
715,1993.83,15
716,2003.15,15
717,1997.46,15
718,2000.98,15
719,1987.28,15
720,1992.11,15
721,2010.22,15
722,2001.29,15
723,2001.49,15
724,2011.74,15
725,1997.53,15
726,1995.26,15
727,2004.79,15
728,2020.99,15
729,2019.58,15
730,2007.81,15
731,2005.46,15
732,1998.26,15
733,2002.41,15
734,2007.8,15
735,1996.05,15
736,1994.42,15
737,1991.05,15
738,2010.95,15
739,1995.59,15
740,2012.26,15
741,2012.79,15
742,2001.58,15
743,2003.75,15
744,2014.76,15
745,2002.81,15
746,2003.6,15
747,2021.17,15
748,2013.29,15
749,2023.67,15
750,2020.94,15
751,1996.54,15
752,1998.08,15
753,1973.35,15
754,1974.14,15
755,1968.26,15
756,1975.75,15
757,1989.46,15
758,1994.87,15
759,1986.87,15
760,2015.5,15
761,2013.23,15
762,1994.95,15
763,2002.07,15
764,1994.22,15
