Generation,Distance,Routes
480,1622.03,9
481,1622.03,9
482,1622.03,9
483,1622.03,9
484,1622.03,9
485,1622.03,9
486,1622.03,9
487,1622.03,9
488,1621.37,9
489,1621.37,9
490,1621.37,9
491,1621.37,9
492,1621.37,9
493,1621.37,9
494,1621.37,9
495,1621.37,9
496,1621.37,9
497,1621.37,9
498,1621.37,9
499,1621.37,9
500,1621.37,9
