Generation,Distance,Routes
476,1043.27,10
477,1043.27,10
478,1043.27,10
479,1043.27,10
480,1043.27,10
481,1043.27,10
482,1043.27,10
483,1043.27,10
484,1043.27,10
485,1043.27,10
486,1043.27,10
487,1043.27,10
488,1043.27,10
489,1043.27,10
490,1043.27,10
491,1043.27,10
492,1043.27,10
493,1043.27,10
494,1043.27,10
495,1043.27,10
496,1043.27,10
497,1043.27,10
498,1043.27,10
499,1043.27,10
500,1043.27,10
